date,observed,trend,seasonal,residual
2014-04-14,12.8,12.492602739726026,-3.2236742978670163,3.531071558140991
2014-04-15,11.1,12.504794520547945,-3.154222243072497,1.749427722524552
2014-04-16,10.0,12.514657534246574,-2.9552268092825424,0.44056927503596865
2014-04-17,9.45,12.52835616438356,-2.3072816038030903,-0.7710745605804701
2014-04-18,10.0,12.535342465753423,-1.8454551197848257,-0.6898873459685977
2014-04-19,8.649999999999999,12.553561643835614,-1.2136286357665607,-2.689933008069055
2014-04-20,10.6,12.576301369863014,-0.4492450741227253,-1.5270562957402891
2014-04-21,12.5,12.58986301369863,-1.487692562707199,1.39782954900857
2014-04-22,8.6,12.600547945205479,-2.9748158503784325,-1.0257320948270467
2014-04-23,8.899999999999999,12.608356164383562,-3.064496215675237,-0.6438599487083261
2014-04-24,10.0,12.613561643835618,-1.8826697316569714,-0.730891912178647
2014-04-25,10.0,12.623424657534246,-1.5854551197848252,-1.0379695377494205
2014-04-26,10.3,12.63027397260274,-1.2233090010633632,-1.1069649715393766
2014-04-27,8.6,12.631095890410961,0.07491017701882766,-4.10600606742979
2014-04-28,10.25,12.631232876712332,-1.2418021517482956,-1.1394307249640363
2014-04-29,17.2,12.635068493150689,0.2412572089822972,4.323674297867013
2014-04-30,18.6,12.651232876712328,0.4238599487083274,5.524907174579346
2014-05-01,20.25,12.659589041095892,2.0730836930005627,5.517327265903546
2014-05-02,14.45,12.654246575342466,0.9061430537311559,0.8896103709263776
2014-05-03,11.95,12.638904109589042,1.091531181585037,-1.7804352911740797
2014-05-04,11.65,12.635890410958904,1.1615311815850369,-2.1474215925439406
2014-05-05,12.5,12.647397260273975,1.733266341402388,-1.8806636016763627
2014-05-06,12.5,12.66178082191781,2.491165884781382,-2.6529467066991925
2014-05-07,12.75,12.668767123287672,1.1926727340964505,-1.1114398573841229
2014-05-08,11.65,12.677945205479453,1.54066360167636,-2.5686088071558126
2014-05-09,10.25,12.678630136986301,2.1048188528179117,-4.533448989804214
2014-05-10,11.4,12.673424657534246,2.0012572089822958,-3.274681866516542
2014-05-11,13.6,12.68027397260274,2.282307437292798,-1.3625814098955376
2014-05-12,16.9,12.676575342465755,3.1287457934571816,1.094678864077062
2014-05-13,19.75,12.658356164383562,2.1921247888909727,4.899519046725465
2014-05-14,20.55,12.633972602739727,2.9267366610370926,4.9892907362231815
2014-05-15,19.75,12.61109589041096,3.02500150121974,4.1139026083693
2014-05-16,15.85,12.594520547945208,2.575275473822478,0.680203978232313
2014-05-17,15.85,12.579315068493152,2.292444423594169,0.978240507912679
2014-05-18,15.3,12.568767123287671,3.226234377932069,-0.4950015012197393
2014-05-19,15.55,12.554520547945206,2.7587914555576396,0.23668799649715533
2014-05-20,16.1,12.533287671232877,3.010572277475448,0.5561400512916763
2014-05-21,15.3,12.527260273972601,2.4984261587539875,0.27431356727341205
2014-05-22,18.05,12.53712328767123,1.0027183961969115,4.510158316131859
2014-05-23,16.4,12.553698630136983,0.4539512729092399,3.392350096953775
2014-05-24,14.7,12.562876712328764,1.1872846062425737,0.9498386814286615
2014-05-25,12.8,12.571369863013695,0.5579695377494229,-0.3293394007631172
2014-05-26,14.7,12.576575342465752,2.492809720397823,-0.36938506286357553
2014-05-27,15.0,12.588767123287669,2.860480953274536,-0.4492480765622049
2014-05-28,14.45,12.605479452054793,3.5117138299868644,-1.6671932820416577
2014-05-29,15.0,12.613835616438353,2.9468279852380084,-0.5606636016763611
2014-05-30,14.75,12.615342465753422,1.9500699943704276,0.18458753987615073
2014-05-31,16.65,12.595753424657532,3.9763257021329848,0.07792087320948138
2014-06-01,16.4,12.56780821917808,3.1692480765622077,0.6629437042597113
2014-06-02,17.2,12.540547945205477,3.539430724964034,1.1200213298304886
2014-06-03,14.7,12.530821917808218,2.972992368799649,-0.8038142866078681
2014-06-04,14.7,12.538356164383561,4.269887345968598,-2.1082435103521604
2014-06-05,16.1,12.551917808219178,6.037558578845313,-2.4894763870644896
2014-06-06,17.8,12.583835616438357,6.7696133733658606,-1.5534489898042168
2014-06-07,18.85,12.614931506849318,7.133220679301934,-0.8981521861512514
2014-06-08,17.75,12.652739726027399,6.212764058297369,-1.1155037843247673
2014-06-09,17.200000000000003,12.690684931506851,5.455640770626135,-0.9463257021329836
2014-06-10,16.1,12.732465753424659,4.267512916744857,-0.8999786701695145
2014-06-11,17.5,12.763561643835617,3.9652298117220255,0.7712085444423575
2014-06-12,16.95,12.790000000000003,3.531713829986864,0.6282861700131326
2014-06-13,13.35,12.808082191780825,2.6801613185713378,-2.138243510352163
2014-06-14,14.75,12.806575342465758,4.078608807155813,-2.135184149621571
2014-06-15,14.15,12.80520547945206,5.544225245511978,-4.199430724964037
2014-06-16,13.35,12.80369863013699,3.426280040032526,-2.8799786701695167
2014-06-17,13.9,12.809041095890416,4.4434489898042155,-3.3524900856946314
2014-06-18,15.0,12.812191780821921,4.693175017201476,-2.505366798023397
2014-06-19,18.65,12.820547945205483,5.089156752361292,0.7402953024332231
2014-06-20,15.0,12.838767123287674,3.505321135922937,-1.344088259210611
2014-06-21,16.4,12.853287671232883,4.71997867016951,-1.1732663414023943
2014-06-22,18.05,12.86465753424658,5.735823419027958,-0.5504809532745378
2014-06-23,19.15,12.861643835616443,6.086554012635264,0.20180215174829197
2014-06-24,19.4,12.860821917808224,6.4544535560142595,0.08472452617751536
2014-06-25,20.0,12.860821917808224,7.854727528617001,-0.715549446425225
2014-06-26,17.75,12.86383561643836,7.571942140489147,-2.685777756927507
2014-06-27,17.5,12.863835616438358,7.75783255144805,-3.1216681678864084
2014-06-28,16.65,12.87054794520548,8.310115656470884,-4.530663601676366
2014-06-29,16.700000000000003,12.866164383561644,8.512627071995999,-4.67879145555764
2014-06-30,19.200000000000003,12.863150684931508,9.729522049164949,-3.392672734096454
2014-07-01,25.0,12.846575342465755,12.112764058297367,0.040660599236877815
2014-07-02,20.8,12.829178082191781,10.078837117658098,-2.108015199849879
2014-07-03,17.8,12.818082191780821,7.033357665603304,-2.051439857384124
2014-07-04,18.9,12.802876712328766,5.782946706699194,0.31417658097203827
2014-07-05,18.85,12.796027397260273,6.156782323137552,-0.10280972039782377
2014-07-06,21.95,12.803561643835616,8.25561793957591,0.8908204165884737
2014-07-07,22.5,12.822465753424659,8.123426158753988,1.5541080878213531
2014-07-08,22.8,12.837534246575343,8.81774122724714,1.1447245261775176
2014-07-09,20.3,12.837671232876714,8.81842615875399,-1.356097391630703
2014-07-10,20.85,12.827123287671236,6.873768624507414,1.149108087821351
2014-07-11,23.05,12.824794520547949,7.697672734096454,2.5275327453555985
2014-07-12,24.450000000000003,12.814931506849318,7.815001501219744,3.8200669919309416
2014-07-13,22.2,12.808082191780825,7.803631638206042,1.5882861700131325
2014-07-14,21.4,12.806438356164387,8.242261775192343,0.35129986864326845
2014-07-15,22.5,12.79493150684932,7.710663601676362,1.9944048914743178
2014-07-16,22.75,12.779041095890415,10.189933008069056,-0.21897410395947148
2014-07-17,20.3,12.768356164383563,6.885366798023394,0.6462770375930429
2014-07-18,17.799999999999997,12.776849315068496,6.312307437292798,-1.289156752361297
2014-07-19,20.3,12.788082191780823,7.970115656470884,-0.4581978482517064
2014-07-20,16.9,12.803287671232878,5.3420334646900605,-1.2453211359229401
2014-07-21,18.6,12.812465753424659,6.387467254644398,-0.5999330080690557
2014-07-22,17.200000000000003,12.813150684931507,5.536690998936637,-1.1498416838681411
2014-07-23,16.1,12.806301369863013,5.637695565146681,-2.3439969350096925
2014-07-24,16.700000000000003,12.806986301369863,6.834910177018829,-2.9418964783886885
2014-07-25,17.5,12.817534246575342,7.497786889347596,-2.8153211359229378
2014-07-26,19.700000000000003,12.833424657534245,8.308882779758557,-1.4423074372927989
2014-07-27,21.65,12.848630136986298,6.835640770626134,1.9657290923875665
2014-07-28,22.8,12.866849315068489,6.810891912178646,3.1222587727528657
2014-07-29,22.8,12.878219178082189,8.022033464690063,1.8997473572277492
2014-07-30,21.9,12.87821917808219,6.870252642772252,2.151528179145556
2014-07-31,24.200000000000003,12.874383561643834,7.753083693000565,3.5725327453556046
2014-08-01,21.95,12.86753424657534,6.905869081128419,2.17659667229624
2014-08-02,22.5,12.863561643835615,6.523312003502847,3.1131263526615385
2014-08-03,23.05,12.86794520547945,8.85491017701883,1.3271446175017214
2014-08-04,24.45,12.876301369863011,11.638471820854447,-0.06477319071745846
2014-08-05,19.45,12.890821917808216,10.34075492587728,-3.781576843685496
2014-08-06,20.55,12.910410958904107,9.324362231813351,-1.6847731907174577
2014-08-07,19.450000000000003,12.94821917808219,7.739293738662666,-1.237512916744854
2014-08-08,19.450000000000003,12.992054794520547,7.538837117658101,-1.0808919121786449
2014-08-09,21.4,13.023835616438355,8.45249008569463,-0.07632570213298528
2014-08-10,22.25,13.04876712328767,8.217147619941203,0.9840852567711273
2014-08-11,26.700000000000003,13.073013698630136,10.132855382498285,3.4941309188715817
2014-08-12,22.2,13.085205479452053,9.679841683868146,-0.5650471633201999
2014-08-13,19.15,13.086027397260272,8.844179583411524,-2.7802069806717977
2014-08-14,19.15,13.095205479452053,8.270891912178646,-2.2160973916307007
2014-08-15,20.55,13.09753424657534,8.914270907612439,-1.4618051541877772
2014-08-16,20.6,13.102054794520544,10.858197848251708,-3.3602526427722506
2014-08-17,21.4,13.102054794520544,10.122307437292802,-1.824362231813348
2014-08-18,22.5,13.112054794520546,8.169476387064492,1.2184688184149621
2014-08-19,21.4,13.122739726027396,8.264955839119283,0.01230443485331989
2014-08-20,17.8,13.126438356164382,7.3447731907174605,-2.6712115468818416
2014-08-21,16.1,13.135616438356164,6.290480953274535,-3.3260973916306984
2014-08-22,18.6,13.139315068493152,7.123585976105584,-1.6629010445987351
2014-08-23,20.85,13.149178082191781,7.321302871082756,0.37951904672546366
2014-08-24,19.15,13.158219178082192,6.386188715831615,-0.39440789391380804
2014-08-25,21.65,13.1613698630137,7.58513848752111,0.9034916494651881
2014-08-26,23.35,13.165890410958903,7.766964971539377,2.4171446175017213
2014-08-27,22.5,13.166712328767122,8.694453556014263,0.6388341152186143
2014-08-28,18.85,13.166712328767124,6.837604240945769,-1.1543165697128916
2014-08-29,18.9,13.166027397260274,7.016097391630701,-1.2821247888909761
2014-08-30,16.4,13.16150684931507,6.095138487521111,-2.8566453368361833
2014-08-31,17.5,13.162328767123288,5.909522049164948,-1.5718508162882356
2014-09-01,18.05,13.164520547945205,6.290617939575904,-1.4051384875211088
2014-09-02,16.95,13.147123287671233,5.994407893913804,-2.191531181585038
2014-09-03,16.700000000000003,13.134246575342464,6.113357665603305,-2.547604240945766
2014-09-04,17.5,13.120410958904108,5.89340332770376,-1.513814286607868
2014-09-05,20.85,13.113561643835615,6.83810652405079,0.8983318321135965
2014-09-06,23.6,13.108219178082193,8.931987802589603,1.5597930193282057
2014-09-07,20.8,13.110410958904108,8.913083693000564,-1.2234946519046712
2014-09-08,17.200000000000003,13.102739726027398,6.611074560580472,-2.513814286607867
2014-09-09,17.5,13.1027397260274,5.608791455557638,-1.2115311815850376
2014-09-10,17.2,13.108904109589043,5.602490085694625,-1.5113941952836685
2014-09-11,18.6,13.119589041095892,6.977467254644397,-1.497056295740288
2014-09-12,18.6,13.127945205479456,5.952216113091885,-0.4801613185713398
2014-09-13,19.15,13.128767123287675,6.328974103959464,-0.30774122724714026
2014-09-14,20.85,13.1227397260274,6.978974103959465,0.7482861700131371
2014-09-15,21.4,13.129589041095892,5.842353099393254,2.4280578595108526
2014-09-16,18.05,13.136301369863016,5.372444423594169,-0.4587457934571848
2014-09-17,18.6,13.149315068493152,5.664042597110153,-0.21335766560330338
2014-09-18,17.2,13.16232876712329,5.639248076562207,-1.6015768436854971
2014-09-19,20.0,13.176027397260274,6.116736661037091,0.7072359417026348
2014-09-20,19.4,13.187260273972605,5.044773190717457,1.1679665353099367
2014-09-21,19.450000000000003,13.194931506849317,4.608654469256272,1.6464140238944145
2014-09-22,18.6,13.194246575342467,4.040206980671797,1.365546443985738
2014-09-23,16.65,13.190410958904112,2.5565996747357222,0.9029893663601647
2014-09-24,16.65,13.19178082191781,2.9371476199412014,0.5210715581409873
2014-09-25,18.05,13.21082191780822,2.91513848752111,1.924039594670671
2014-09-26,16.95,13.222191780821918,2.079019766059923,1.6487884531181587
2014-09-27,16.15,13.23054794520548,2.492398761493713,0.42705329330080577
2014-09-28,15.55,13.238219178082193,3.6718964783886903,-1.360115656470883
2014-09-29,13.9,13.255068493150686,1.8988371176580956,-1.2539056108087814
2014-09-30,15.8,13.256575342465755,1.6127183961969085,0.9307062613373371
2014-10-01,14.7,13.252876712328769,1.6937229624069556,-0.2465996747357253
2014-10-02,14.7,13.251369863013702,0.7780608619503337,0.6705692750359638
2014-10-03,15.55,13.246849315068497,1.060891912178644,1.24225877275286
2014-10-04,16.95,13.243835616438357,1.6260517295302421,2.0801126540314003
2014-10-05,17.799999999999997,13.243835616438359,3.2893850628635755,1.2667793206980629
2014-10-06,19.450000000000003,13.241643835616442,4.403220679301932,1.805135485081629
2014-10-07,16.4,13.228767123287673,2.9183804966535307,0.25285238005879496
2014-10-08,16.700000000000003,13.227945205479454,1.5373302683430297,1.9347245261775192
2014-10-09,14.15,13.230958904109592,-0.14472452617751894,1.0637656220679275
2014-10-10,14.15,13.23095890410959,-0.5424414211546877,1.461482517045098
2014-10-11,15.0,13.224246575342466,0.14134853318321133,1.6344048914743226
2014-10-12,14.75,13.217397260273973,0.14162250578595098,1.3909802339400759
2014-10-13,15.55,13.202876712328768,0.9764626884343528,1.3706605992368797
2014-10-14,14.2,13.187671232876713,0.711805154187777,0.3005236129355089
2014-10-15,13.9,13.18082191780822,0.33125720898229705,0.3879208732094829
2014-10-16,15.85,13.183150684931508,0.5138142866078668,2.1530350284606246
2014-10-17,14.2,13.191506849315072,-0.424359229373869,1.4328523800587962
2014-10-18,16.65,13.201369863013701,0.5059147432288715,2.942715393757426
2014-10-19,17.5,13.217945205479454,0.5011202226809262,3.7809345718396195
2014-10-20,14.15,13.230821917808221,-1.8203866266341429,2.739564708825922
2014-10-21,13.9,13.229315068493152,-1.8201583161318602,2.4908432476387086
2014-10-22,13.65,13.233972602739728,-2.465135485081632,2.881162882341904
2014-10-23,11.35,13.235479452054797,-2.7431263526615415,0.8576469006067442
2014-10-24,11.65,13.23315068493151,-2.9239026083693025,1.340751923437792
2014-10-25,12.5,13.231643835616442,-1.8875099143053748,1.155866078688933
2014-10-26,10.3,13.230821917808223,-2.6372359417026354,-0.2935859761055868
2014-10-27,11.15,13.25602739726028,-1.077966535309941,-1.028060861950338
2014-10-28,12.2,13.261506849315074,-0.7280121974103984,-0.3334946519046764
2014-10-29,14.2,13.24630136986302,-0.6941309188715858,1.647829549008566
2014-10-30,13.35,13.229589041095895,-0.046414023894416456,0.1668249827985207
2014-10-31,10.55,13.211369863013704,-0.334039594670672,-2.3273302683430317
2014-11-01,9.15,13.207534246575348,-0.2373272659035481,-3.820206980671799
2014-11-02,10.25,13.213698630136989,-1.0086058047163327,-1.955092825420656
2014-11-03,12.5,13.215205479452056,-1.0947245261775207,0.37951904672546477
2014-11-04,12.5,13.210547945205482,-0.7962313754925883,0.08568343028710634
2014-11-05,12.8,13.209041095890413,-0.9967336585976112,0.5876925627071989
2014-11-06,13.65,13.210684931506849,-1.245226809282542,1.6845418777756933
2014-11-07,10.8,13.222876712328766,-2.6806149371364243,0.25773822480765896
2014-11-08,8.35,13.244246575342466,-4.43796653530994,-0.4562800400325262
2014-11-09,10.55,13.254794520547945,-4.626870644898981,1.9220761243510367
2014-11-10,8.35,13.25027397260274,-5.277418590104461,0.37714461750172124
2014-11-11,4.45,13.23986301369863,-5.641847813848752,-3.148015199849876
2014-11-12,3.35,13.216164383561644,-4.136003064990305,-5.730161318571339
2014-11-13,3.9,13.197123287671232,-3.947053293300807,-5.350069994370425
2014-11-14,2.55,13.183287671232877,-6.078377494214049,-4.554910177018829
2014-11-15,3.3500000000000005,13.176438356164384,-6.360751923437794,-3.4656864327265904
2014-11-16,3.65,13.174109589041096,-6.829930005629574,-2.694179583411522
2014-11-17,4.25,13.183972602739725,-4.869838681428661,-4.064133921311065
2014-11-18,3.35,13.187123287671232,-4.989610370926377,-4.847512916744856
2014-11-19,6.65,13.18945205479452,-3.7265053480953254,-2.8129467066991944
2014-11-20,8.35,13.198630136986301,-5.081345530743729,0.23271539375742734
2014-11-21,9.7,13.18808219178082,-6.017738224807655,2.529656033026834
2014-11-22,8.05,13.181232876712329,-6.303126352661537,1.1718934759492088
2014-11-23,9.2,13.180547945205479,-4.821071558140989,0.8405236129355096
2014-11-24,8.05,13.182054794520546,-5.635729092387565,0.5036742978670192
2014-11-25,11.65,13.18753424657534,-4.653445987364734,3.115911740789395
2014-11-26,13.6,13.195890410958901,-3.6234003252642775,4.0275099143053765
2014-11-27,13.05,13.211095890410956,-2.8794733846250087,2.7183774942140535
2014-11-28,8.05,13.223287671232875,-5.402989366360169,0.22970169512729477
2014-11-29,0.0500000000000002,13.227808219178078,-6.670934571839618,-6.506873647338459
2014-11-30,-1.0500000000000005,13.232465753424655,-6.023993932570214,-8.258471820854442
2014-12-01,0.6000000000000001,13.225616438356164,-5.205044160880717,-7.420572277475448
2014-12-02,1.1999999999999995,13.22041095890411,-7.95554644398574,-4.06486451491837
2014-12-03,5.0,13.223561643835616,-7.3412085444423605,-0.8823530993932556
2014-12-04,6.1000000000000005,13.23054794520548,-6.963719959967475,-0.16682798523800457
2014-12-05,9.75,13.24054794520548,-7.705226809282544,4.214678864077064
2014-12-06,9.75,13.25027397260274,-7.614587539876151,4.1143135672734115
2014-12-07,10.25,13.262602739726027,-8.474496215675236,5.461893475949209
2014-12-08,11.65,13.275616438356165,-7.75107155814099,6.125455119784825
2014-12-09,13.35,13.287808219178082,-7.175866078688935,7.238057859510852
2014-12-10,14.45,13.293972602739727,-4.596094389191219,5.752121786451491
2014-12-11,11.35,13.294657534246575,-5.997098955401264,4.052441421154689
2014-12-12,9.15,13.29164383561644,-6.830706261337339,2.6890624257208984
2014-12-13,6.95,13.30068493150685,-6.016824982798525,-0.3338599487083256
2014-12-14,7.25,13.314383561643837,-6.389108087821357,0.32472452617752
2014-12-15,9.45,13.338767123287674,-5.2790624257209,1.3902953024332252
2014-12-16,9.15,13.348630136986303,-5.478057859510853,1.2794277225245505
2014-12-17,7.5,13.360000000000003,-6.313902608369301,0.4539026083692983
2014-12-18,8.05,13.371369863013701,-7.502304434853319,2.180934571839619
2014-12-19,9.15,13.37123287671233,-7.0558660786889345,2.8346332019766045
2014-12-20,9.75,13.381917808219178,-6.574085256771125,2.942167448551947
2014-12-21,11.4,13.39109589041096,-5.292532745355602,3.301436854944643
2014-12-22,8.35,13.393424657534247,-4.6481035216113105,-0.39532113592293694
2014-12-23,8.6,13.392739726027395,-5.037281603803091,0.24454187777569558
2014-12-24,5.55,13.396712328767123,-7.526505348095328,-0.3202069806717951
2014-12-25,5.3,13.405205479452054,-8.067007631200351,-0.03819784825170203
2014-12-26,3.65,13.424383561643833,-8.543080690561078,-1.2313028710827538
2014-12-27,6.9,13.445616438356163,-7.018331832113592,0.4727153937574293
2014-12-28,4.75,13.463835616438354,-6.924130918871584,-1.78970469756677
2014-12-29,3.35,13.481232876712326,-8.678423156314503,-1.4528097203978234
2014-12-30,0.5999999999999999,13.491095890410957,-9.517372928004002,-3.373722962406955
2014-12-31,0.2999999999999998,13.490273972602736,-9.991893475949208,-3.1983804966535274
2015-01-01,1.1999999999999995,13.504109589041093,-10.168194845812222,-2.135914743228872
2015-01-02,2.8,13.525342465753424,-8.144998498780259,-2.5803439669731656
2015-01-03,3.35,13.53972602739726,-8.80335466316382,-1.3863713642334403
2015-01-04,6.949999999999999,13.555890410958902,-6.959975667730031,0.35408525677112834
2015-01-05,10.8,13.557397260273971,-5.964039594670668,3.2066423343966974
2015-01-06,9.15,13.552054794520547,-6.7814368549446415,2.3793820604240947
2015-01-07,6.699999999999999,13.550410958904111,-5.865546443985739,-0.9848645149183728
2015-01-08,4.75,13.554109589041097,-5.38472452617752,-3.4193850628635776
2015-01-09,6.65,13.54876712328767,-6.05266973165697,-0.8460973916306989
2015-01-10,6.949999999999999,13.53890410958904,-6.434998498780258,-0.15390561080878307
2015-01-11,8.3,13.530547945205479,-6.353445987364734,1.1228980421592558
2015-01-12,7.75,13.526849315068493,-7.538834115218615,1.7619848001501222
2015-01-13,6.1,13.52835616438356,-7.6239482704697545,0.19559210608619448
2015-01-14,3.35,13.522191780821915,-8.377738224807654,-1.7944535560142612
2015-01-15,4.45,13.516164383561641,-7.445181147182084,-1.6209832363795575
2015-01-16,8.649999999999999,13.51767123287671,-7.63079758553825,2.763126352661539
2015-01-17,8.3,13.53890410958904,-8.387920873209483,3.149016763620443
2015-01-18,10.55,13.554794520547947,-7.193765622067932,4.188971101519986
2015-01-19,8.05,13.567945205479452,-8.415044160880713,2.897098955401262
2015-01-20,6.65,13.57027397260274,-7.948879777319073,1.0286058047163333
2015-01-21,3.35,13.574931506849316,-9.601162882341903,-0.623768624507413
2015-01-22,7.75,13.586301369863012,-7.405957402889848,1.5696560330268357
2015-01-23,10.25,13.59,-5.639564708825921,2.299564708825921
2015-01-24,12.75,13.59068493150685,-4.804404891474324,3.9637199599674737
2015-01-25,12.2,13.586164383561645,-4.236687996497156,2.8505236129355103
2015-01-26,11.1,13.575479452054797,-5.537920873209485,3.0624414211546878
2015-01-27,9.7,13.570136986301373,-6.0907519234377965,2.220614937136423
2015-01-28,8.6,13.571506849315071,-5.461436854944645,0.48993000562957345
2015-01-29,7.75,13.582191780821917,-4.920066991930945,-0.9121247888909725
2015-01-30,4.7,13.587397260273972,-6.210477950835053,-2.676919309438918
2015-01-31,5.25,13.594246575342464,-6.032487083255145,-2.311759492087319
2015-02-01,6.9,13.596575342465751,-5.9376012385062875,-0.7589741039594635
2015-02-02,8.05,13.595753424657532,-6.956779320698068,1.4110258960405364
2015-02-03,7.8,13.584246575342465,-7.402167448551948,1.6179208732094823
2015-02-04,7.5,13.57958904109589,-7.27810352161131,1.1985144805154206
2015-02-05,10.8,13.57808219178082,-7.392989366360167,4.614907174579347
2015-02-06,12.2,13.584931506849314,-7.196551010195784,5.81161950334647
2015-02-07,10.8,13.5872602739726,-7.331436854944642,4.544176580972043
2015-02-08,11.65,13.58794520547945,-6.3834916494651885,4.445546443985739
2015-02-09,10.8,13.5886301369863,-6.4201126540313975,3.6314825170450984
2015-02-10,10.55,13.579452054794519,-5.472441421154686,2.442989366360168
2015-02-11,9.2,13.580273972602738,-4.638834115218614,0.2585601426158757
2015-02-12,13.05,13.58794520547945,-2.154724526177517,1.6167793206980678
2015-02-13,11.15,13.581095890410957,-2.867053293300804,0.4359574028898474
2015-02-14,10.55,13.573561643835616,-3.7948158503784315,0.7712542065428165
2015-02-15,8.049999999999999,13.571095890410957,-4.355409457684367,-1.1656864327265914
2015-02-16,10.3,13.568767123287671,-4.618514480515417,1.3497473572277467
2015-02-17,10.25,13.568767123287673,-4.939245074122724,1.6204779508350509
2015-02-18,8.3,13.575616438356164,-5.7435829736661015,0.46796653530993826
2015-02-19,9.45,13.577808219178083,-5.542030462250578,1.4142222430724942
2015-02-20,9.15,13.583835616438357,-5.6420304622505775,1.208194845812221
2015-02-21,8.899999999999999,13.586164383561645,-6.2769163069994365,1.5907519234377903
2015-02-22,7.5,13.586164383561645,-6.929975667730031,0.8438112841683862
2015-02-23,6.7,13.583150684931509,-6.381756489647839,-0.5013941952836696
2015-02-24,6.65,13.575616438356166,-6.581756489647838,-0.34385994870832715
2015-02-25,8.35,13.569452054794521,-5.0024870832551445,-0.21696497153937688
2015-02-26,9.75,13.567808219178083,-4.155500781885282,0.3376925627071987
2015-02-27,8.35,13.569452054794521,-4.740614937136423,-0.4788371176580988
2015-02-28,7.75,13.566301369863014,-4.007007631200349,-1.8092937386626655
2015-03-01,6.1,13.566301369863012,-4.472395759054229,-2.993905610808784
2015-03-02,7.75,13.566301369863012,-4.740066991930943,-1.076234377932069
2015-03-03,5.3,13.562465753424656,-4.923856946268843,-3.338608807155814
2015-03-04,6.15,13.55780821917808,-4.9069163069994355,-2.500891912178644
2015-03-05,8.05,13.551643835616437,-3.153856946268843,-2.347786889347593
2015-03-06,9.15,13.542465753424656,-3.8172359417026334,-0.5752298117220223
2015-03-07,10.3,13.525753424657534,-2.3967793206980668,-0.8289741039594665
2015-03-08,10.55,13.49917808219178,-3.689975667730029,0.7407975855382505
2015-03-09,9.4,13.48931506849315,-3.251573841246011,-0.8377412272471387
2015-03-10,9.15,13.491643835616438,-4.717235941702633,0.3755921060861951
2015-03-11,11.65,13.496164383561643,-2.969747357227747,1.123582973666104
2015-03-12,13.6,13.503013698630138,-1.2065966722962411,1.3035829736661029
2015-03-13,12.5,13.509863013698633,-1.9460030649903057,0.9361400512916731
2015-03-14,11.65,13.515205479452057,-1.6000669919309451,-0.26513848752111113
2015-03-15,8.35,13.508493150684933,-2.5972816038030904,-2.5612115468818426
2015-03-16,10.0,13.488767123287673,-4.442761055857885,0.9539939325702127
2015-03-17,8.850000000000001,13.468219178082194,-5.556916306999438,0.9386971289172452
2015-03-18,11.4,13.459863013698632,-4.155181147182088,2.095318133483456
2015-03-19,11.95,13.451506849315068,-3.968012197410397,2.466505348095328
2015-03-20,11.4,13.448493150684932,-4.248012197410397,2.199519046725465
2015-03-21,10.8,13.44232876712329,-4.8979665353099415,2.255637768186653
2015-03-22,8.899999999999999,13.437123287671232,-6.100523612935512,1.5634003252642783
2015-03-23,8.35,13.421780821917809,-5.2666423343967,0.19486151247889083
2015-03-24,9.45,13.40739726027397,-3.8646332019766065,-0.092764058297365
2015-03-25,10.8,13.401369863013699,-2.2144048914743233,-0.3869649715393746
2015-03-26,15.3,13.401369863013699,-1.0820761243510357,2.980706261337338
2015-03-27,13.6,13.390821917808218,-1.664450553574781,1.873628635766563
2015-03-28,12.5,13.383150684931508,-1.3808889097391652,0.4977382248076576
2015-03-29,12.25,13.373150684931508,-1.1773272659035476,0.05417658097203981
2015-03-30,14.2,13.372328767123287,-1.0742679051729527,1.9019391380496649
2015-03-31,9.45,13.376164383561642,-2.0899300056295735,-1.8362343779320693
2015-04-01,9.2,13.371643835616439,-1.9229893663601683,-2.2486544692562713
2015-04-02,9.45,13.373150684931508,-2.472213110652406,-1.4509375742791026
2015-04-03,8.05,13.367945205479453,-2.754541877775694,-2.563403327703758
2015-04-04,8.35,13.367123287671234,-2.7562770375930463,-2.260846250078188
2015-04-05,9.75,13.365616438356165,-2.2755007818852833,-1.3401156564708816
2015-04-06,10.3,13.361643835616439,-2.3931263526615383,-0.6685174829549001
2015-04-07,10.55,13.347123287671234,-1.9415738412460128,-0.8555494464252207
2015-04-08,11.65,13.34328767123288,-1.657464252204918,-0.03582341902796071
2015-04-09,11.65,13.341643835616441,-2.3089711015199854,0.6173272659035445
2015-04-10,10.85,13.346164383561646,-1.5453181334834571,-0.9508462500781896
2015-04-11,8.649999999999999,13.354520547945206,-3.0349984987802605,-1.6695220491649474
2015-04-12,9.45,13.35232876712329,-3.6049984987802612,-0.2973302683430288
2015-04-13,7.8,13.35150684931507,-3.4911172202414487,-2.060389629073622
2015-04-14,7.25,13.344657534246574,-3.2236742978670163,-2.8709832363795575
2015-04-15,8.6,13.34,-3.154222243072497,-1.5857777569275031
2015-04-16,10.85,13.343698630136986,-2.9552268092825424,0.4615281791455561
2015-04-17,12.5,13.339863013698631,-2.3072816038030903,1.4674185901044594
2015-04-18,13.6,13.343561643835617,-1.8454551197848257,2.1018934759492085
2015-04-19,14.7,13.336027397260274,-1.2136286357665607,2.577601238506286
2015-04-20,15.3,13.328356164383562,-0.4492450741227253,2.4208889097391637
2015-04-21,11.95,13.32849315068493,-1.487692562707199,0.10919941202226902
